,Eg,Pgen,Trad,eff
0,0.5,3.6087221594807772,2123,0.24746013579423112
1,0.5151515151515151,3.6970385415279496,2123,0.2596715671215334
2,0.5303030303030303,3.7718388545902037,2123,0.2715277917340337
3,0.5454545454545454,3.833115848954467,2123,0.28298720803610183
4,0.5606060606060606,3.8838275281863943,2123,0.29475759747064134
5,0.5757575757575758,3.918019535924232,2123,0.30533247200025415
6,0.5909090909090909,3.939807743128381,2123,0.3154375787477914
7,0.6060606060606061,3.9497937857730934,2123,0.32506169668208346
8,0.6212121212121212,3.948633267390314,2123,0.334196821760533
9,0.6363636363636364,3.9370326746252626,2123,0.34285087764430755
10,0.6515151515151515,3.913983722655372,2123,0.3515325952077065
11,0.6666666666666667,3.8831517065341243,2123,0.3591658323008941
12,0.6818181818181819,3.844161216169043,2123,0.36630760215366526
13,0.696969696969697,3.7977509981043927,2123,0.3729614549210952
14,0.7121212121212122,3.7446425562359438,2123,0.37913175686151296
15,0.7272727272727273,3.685535189007612,2123,0.3848235018983623
16,0.7424242424242424,3.6166321774868644,2123,0.3903717772865013
17,0.7575757575757576,3.5472268624294694,2123,0.39509255107747665
18,0.7727272727272727,3.473793571985231,2123,0.3993644676363864
19,0.7878787878787878,3.3969139969750692,2123,0.40317037730549077
20,0.803030303030303,3.317125420827658,2123,0.40652774414452275
21,0.8181818181818181,3.234936590119813,2123,0.40944272952931077
22,0.8333333333333334,3.1451568561582155,2123,0.41207202960861494
23,0.8484848484848485,3.059472969901796,2123,0.4140924449108364
24,0.8636363636363636,2.97273698315555,2123,0.41568904885978053
25,0.8787878787878788,2.885321477703554,2123,0.41686775026567857
26,0.8939393939393939,2.797567771901742,2123,0.41763439841365485
27,0.9090909090909092,2.7097871340214357,2123,0.4179948020474871
28,0.9242424242424243,2.616439823987266,2123,0.41793982464768775
29,0.9393939393939394,2.5294723385200673,2123,0.4174692039592742
30,0.9545454545454546,2.4432607332932617,2123,0.4166213438956485
31,0.9696969696969697,2.3580072300083224,2123,0.41539120877795577
32,0.9848484848484849,2.273892432621648,2123,0.4137747757836044
33,1.0,2.1910857671194957,2123,0.41180088046263436
34,1.0151515151515151,2.10434465539807,2123,0.4092887931895654
35,1.0303030303030303,2.024647633019562,2123,0.4065742055573699
36,1.0454545454545454,1.946619686001437,2123,0.40350252009609966
37,1.0606060606060606,1.8703545907855217,2123,0.40010202006098666
38,1.0757575757575757,1.7959194392679303,2123,0.3963616135435918
39,1.0909090909090908,1.7233733813916805,2123,0.3923083673085868
40,1.106060606060606,1.6481280393228612,2123,0.3876281986746062
41,1.121212121212121,1.5796253836440382,2123,0.3829418768407715
42,1.1363636363636362,1.5131202005591011,2123,0.37795681186201935
43,1.1515151515151514,1.4486260643064,2123,0.37269243369547184
44,1.1666666666666667,1.3861497651654675,2123,0.36716076844564766
45,1.1818181818181819,1.3256903251930734,2123,0.3613744303603198
46,1.196969696969697,1.263416078934313,2123,0.3549411013791856
47,1.2121212121212122,1.2070930352590101,2123,0.348670952473268
48,1.2272727272727273,1.1527432004831237,2123,0.34218825941363495
49,1.2424242424242424,1.1003417923546126,2123,0.3355078906069829
50,1.2575757575757576,1.049859815640906,2123,0.3286451946194121
51,1.2727272727272727,1.0012646144461277,2123,0.32161595375374796
52,1.2878787878787878,0.9514708596548591,2123,0.31395165155119
53,1.3030303030303032,0.9066592654789725,2123,0.3066302017083469
54,1.3181818181818183,0.863618144810471,2123,0.2991885047382897
55,1.3333333333333335,0.8223052693576363,2123,0.29165338380216443
56,1.3484848484848486,0.7826745221705108,2123,0.2840362535341751
57,1.3636363636363638,0.7446804731486375,2123,0.2763541269755297
58,1.378787878787879,0.7059079834394,2123,0.2681035936889986
59,1.393939393939394,0.6711545981328971,2123,0.2603431057219285
60,1.4090909090909092,0.6378941906584685,2123,0.25256904139682246
61,1.4242424242424243,0.6060820469921172,2123,0.2447955739070532
62,1.4393939393939394,0.5756701281053775,2123,0.23704471043532033
63,1.4545454545454546,0.5466108754315815,2123,0.22932562126019637
64,1.4696969696969697,0.5170541213466603,2123,0.22114986456690247
65,1.4848484848484849,0.4906433079436634,2123,0.21354913437944428
66,1.5,0.4654457877030978,2123,0.2060297935108214
67,1.5151515151515151,0.44141362644854715,2123,0.19859872845028148
68,1.5303030303030303,0.4185042207518195,2123,0.19127271826546907
69,1.5454545454545454,0.39667427752207063,2123,0.18405895027093558
70,1.5606060606060606,0.37452945724045233,2123,0.17650241176807252
71,1.5757575757575757,0.3547969331406124,2123,0.1695558922228924
72,1.5909090909090908,0.3360159511437127,2123,0.162751605673744
73,1.6060606060606062,0.31814746659160364,2123,0.15609710996141077
74,1.6212121212121213,0.3011545864746855,2123,0.14960073401069537
75,1.6363636363636365,0.2849995152866464,2123,0.143265462034851
76,1.6515151515151516,0.26964588412657586,2123,0.1370971493984659
77,1.6666666666666667,0.2541128969472423,2123,0.1307061379585969
78,1.6818181818181819,0.24030705134131855,2123,0.12489565584790326
79,1.696969696969697,0.22720006796809267,2123,0.11926128574776776
80,1.7121212121212122,0.21475995453467936,2123,0.11380517078582118
81,1.7272727272727273,0.20295644871214608,2123,0.10852820719623202
82,1.7424242424242424,0.19176036847767017,2123,0.1034306238068641
83,1.7575757575757576,0.1804557699976179,2123,0.09819049430060958
84,1.7727272727272727,0.17042714424764266,2123,0.09346174629488474
85,1.7878787878787878,0.16092303795724844,2123,0.08890940029570317
86,1.803030303030303,0.15191850171299154,2123,0.08453144569636695
87,1.8181818181818181,0.14338957752039297,2123,0.08032543987192851
