,P_rad_SB_ref,P_rad_SB_abs,P_rad_AB_ref,P_rad_AB_abs,P_rad_recomb,Ptherm,P_BG_Voc,Preabs,P_nonrad_recomb,Pseries,Pgen,Eg
0,31.073705895036216,1.6354582050019075,18.078838511407234,47.004980129658804,0.10901720718430531,17.4493804265957,8.977485350184086,49.15254440644345,1.3082064862116636,0.00302989852951301,19.157860760953536,0.5
1,32.74059439497075,1.7231891786826727,17.591404490876407,45.73765167627865,0.10542300412747865,16.57155793944059,8.787639199178983,50.331998885847156,1.265076049529744,0.002789222774708317,19.005166261227146,0.5151515151515151
2,34.40788363681439,1.810941244042864,17.10392106891786,44.470194779186436,0.10090491942490076,15.731428782046839,8.602498087191886,51.51180470573225,1.2108590330988092,0.0025671157051871006,18.821936841718816,0.5303030303030303
3,36.07217932943242,1.8985357541806556,16.617377257708274,43.20518087004151,0.09658548115459192,14.927883737775606,8.408881288046137,52.68955658714071,1.159025773855103,0.0023589792572422785,18.610445609952826,0.5454545454545454
4,37.840511300364994,1.9916058579139488,16.100486481616688,41.86126485220339,0.09235050546125441,14.159744027888783,8.142542628425996,53.94099778198168,1.108206065535053,0.0021514849439892673,18.35627013994831,0.5606060606060606
5,39.48864628871613,2.0783498046692723,15.618789490525405,40.608852675366045,0.08850494505139349,13.426029001091983,7.9367417217112335,55.10743577924154,1.0620593406167218,0.0019707679201715275,18.09354689897454,0.5757575757575758
6,41.12452446965889,2.164448656297838,15.140729487218886,39.3658966667691,0.084851696891832,12.725525846785347,7.7260868107865495,56.265253956877764,1.0182203627019841,0.0018026633470193743,17.80940928625637,0.5909090909090909
7,42.74550933085234,2.2497636489922304,14.667073670524202,38.13439154336292,0.08040117540381654,12.057111214178622,7.524407559993476,57.41258300137655,0.9648141048457987,0.0016489008393834289,17.506008588101825,0.6060606060606061
8,44.34915453565025,2.3341660281921204,14.198533645379674,36.91618747798715,0.07713979630966407,11.419668120682623,7.306806115118948,58.547688181029926,0.9256775557159688,0.0015041579644358254,17.185391732195505,0.6212121212121212
9,45.93320269820683,2.417536984116151,13.73576580373472,35.712991089710265,0.07405789124415103,10.812089156425493,7.0872552914488,59.66896850194154,0.8886946949298122,0.0013703388942027275,16.84952371676781,0.6363636363636364
10,47.59892407034873,2.505206530018356,13.249186139923744,34.447883963801736,0.0704688344266402,10.233230483017714,6.820668395102921,60.84811021027247,0.8456260131196824,0.0012398832987265543,16.476650354836053,0.6515151515151515
11,49.13611613902623,2.5861113757382252,12.800194477040677,33.28050564030576,0.06689110171324669,9.682130810520073,6.612350890265139,61.93631061606691,0.8026932205589603,0.0011281575751192984,16.11531145967322,0.6666666666666667
12,50.647937071561486,2.6656808985032385,12.358652519361446,32.13249655033976,0.06351269321412673,9.157656021912702,6.4038248185411515,63.00658959092293,0.7621523185695207,0.0010252802260416148,15.744325417876215,0.6818181818181819
13,52.13286433975326,2.7438349652501746,11.925002115342917,31.00500549989158,0.06032537793510372,8.65876258259851,6.1957300613027435,64.05786645509617,0.7239045352212446,0.0009307103917600895,15.365352232442216,0.696969696969697
14,53.589543838843525,2.820502307307557,11.499635980258583,29.899053548672313,0.058139994558574014,8.184427853019482,5.978000946361628,65.08917981910211,0.6976799347028882,0.0008427762197332842,14.979962043810007,0.7121212121212122
15,55.01678384660386,2.8956202024528377,11.08289947147591,28.815538625837362,0.05528486063131208,7.733651545287659,5.772785205156073,66.09968331807977,0.6634183275757448,0.0007633567722862914,14.58963533041429,0.7272727272727273
16,56.50556010410355,2.9739768475843995,10.6482293668954,27.685396353928034,0.05225392624524724,7.3054179504677075,5.530598955107064,67.15378947099894,0.6270471149429668,0.0006862768594441173,14.169392130305603,0.7424242424242424
