,P_rad_SB_ref,P_rad_SB_abs,P_rad_AB_ref,P_rad_AB_abs,P_rad_recomb,Ptherm,P_BG_Voc,Preabs,P_nonrad_recomb,Pseries,Pgen,Eg
0,1.431506946495786,0.0,0.0,21.36280635394991,0.6477579073527365,7.9303880997614105,2.927010766314118,1.431506946495786,0.0,0.0,9.857649580521645,0.5
1,1.5082973516940086,0.0,0.0,20.786831377219134,0.6247036396412011,7.531435653562954,2.8884364126167283,1.5082973516940086,0.0,0.0,9.742255671398249,0.5151515151515151
2,1.5851062183151643,0.0,0.0,20.21079802543659,0.5946632385261047,7.149614058229796,2.85252330584729,1.5851062183151643,0.0,0.0,9.613997422833398,0.5303030303030303
3,1.6617771777769488,0.0,0.0,19.63587496193199,0.5707744898448006,6.784419197385438,2.8067192970006265,1.6617771777769488,0.0,0.0,9.473961977701125,0.5454545454545454
4,1.7432408921035019,0.0,0.0,19.025092496630354,0.5459019702389567,6.435315340095698,2.73104252095242,1.7432408921035019,0.0,0.0,9.31283266534328,0.5606060606060606
5,1.8191673584399262,0.0,0.0,18.455896663863193,0.5222697801716111,6.101856800315288,2.6799051129652653,1.8191673584399262,0.0,0.0,9.15186497041103,0.5757575757575758
6,1.8945291768065764,0.0,0.0,17.890998467014878,0.49872674118065036,5.783492380321811,2.6264256733318128,1.8945291768065764,0.0,0.0,8.982353672180604,0.5909090909090909
7,1.9692048880590802,0.0,0.0,17.331304464322947,0.4753965990211148,5.479711540054756,2.570911606675679,1.9692048880590802,0.0,0.0,8.8052847185714,0.6060606060606061
8,2.0430817940881605,0.0,0.0,16.777655521669814,0.4580519567401727,5.190006633671324,2.5079713608675784,2.0430817940881605,0.0,0.0,8.62162557039074,0.6212121212121212
9,2.1160559013910762,0.0,0.0,16.230827262671944,0.4352986080590049,4.913874365933831,2.449383307316369,2.1160559013910762,0.0,0.0,8.432270981362738,0.6363636363636364
10,2.1927925392160654,0.0,0.0,15.655861834046364,0.4143808370032206,4.650794885585064,2.3656853948631875,2.1927925392160654,0.0,0.0,8.225000716594892,0.6515151515151515
11,2.263608074763809,0.0,0.0,15.1253121561643,0.39817545879582783,4.400331305921431,2.3002162509482917,2.263608074763809,0.0,0.0,8.02658914049875,0.6666666666666667
12,2.3332548099840094,0.0,0.0,14.603565400525452,0.37712133649912444,4.161968193850281,2.239438178587203,2.3332548099840094,0.0,0.0,7.825037691588846,0.6818181818181819
13,2.4016626048777976,0.0,0.0,14.091143676059323,0.36167490471020736,3.9352312841456754,2.1731847974704346,2.4016626048777976,0.0,0.0,7.6210526897330055,0.696969696969697
14,2.4687690783962597,0.0,0.0,13.588511033613791,0.3417348120592511,3.7196558079514785,2.1117596644416126,2.4687690783962597,0.0,0.0,7.415360749161449,0.7121212121212122
15,2.5345193301469524,0.0,0.0,13.096075563706357,0.32717896775007804,3.5147871547904646,2.045525574811041,2.5345193301469524,0.0,0.0,7.208583866354774,0.7272727272727273
16,2.6031044407091666,0.0,0.0,12.582448913070282,0.3064272476754871,3.3201637056333775,1.9683341979978763,2.6031044407091666,0.0,0.0,6.98752376176354,0.7424242424242424
17,2.66590835908062,0.0,0.0,12.112152721798669,0.2930869246611066,3.135395706455509,1.9032530576714395,2.66590835908062,0.0,0.0,6.780417033010612,0.7575757575757576
18,2.7272311304662353,0.0,0.0,11.65298039124704,0.2801751278433137,2.960036171200354,1.8388148942744094,2.7272311304662353,0.0,0.0,6.573954197928962,0.7727272727272727
19,2.7870450723408227,0.0,0.0,11.205136533802591,0.26355889826558376,2.793675826725107,1.7792728032361589,2.7870450723408227,0.0,0.0,6.36862900557574,0.7878787878787878
20,2.8453283573339845,0.0,0.0,10.768782017599698,0.2516330228666792,2.6359174771313167,1.7163520649343122,2.8453283573339845,0.0,0.0,6.164879452667392,0.803030303030303
21,2.9020646738550857,0.0,0.0,10.34403651221622,0.24014453778743336,2.486376158513516,1.6544188220305804,2.9020646738550857,0.0,0.0,5.963096993884692,0.8181818181818181
22,2.9608658546809,0.0,0.0,9.90386094103802,0.22457669660264287,2.3446654485641445,1.5841614745950123,2.9608658546809,0.0,0.0,5.750457321276221,0.8333333333333334
23,3.0143752650897637,0.0,0.0,9.503323447399634,0.21421656352601787,2.2104583958388844,1.5247699156287386,3.0143752650897637,0.0,0.0,5.553878572405992,0.8484848484848485
24,3.066318523805118,0.0,0.0,9.114531704293823,0.20426810248632152,2.083387039525135,1.466601236954799,3.066318523805118,0.0,0.0,5.360275325327568,0.8636363636363636
