,P_rad_SB_ref,P_rad_SB_abs,P_rad_AB_ref,P_rad_AB_abs,P_rad_recomb,Ptherm,P_BG_Voc,Preabs,P_nonrad_recomb,Pseries,Pgen,Eg
0,0.0,0.0,6.052795133619141,14.12318864511133,0.0709946894251221,5.242867688175599,2.880343392603461,6.052795133619141,0.8519362731014651,1.4683244423249058,3.6087221594807772,0.5
1,0.0,0.0,5.88960222354542,13.742405188272649,0.06436843106293946,4.979115793188842,2.842384056725743,5.88960222354542,0.7724211727552737,1.3870771930119012,3.6970385415279496,0.5151515151515151
2,0.0,0.0,5.726392773873699,13.361583139038633,0.058222846474781355,4.726689294051919,2.800738796812812,5.726392773873699,0.6986741576973762,1.3054191894115383,3.7718388545902037,0.5303030303030303
3,0.0,0.0,5.56349790588073,12.981495113721703,0.052546252182551975,4.485254913827039,2.755766310746376,5.56349790588073,0.6305550261906238,1.2242567618206444,3.833115848954467,0.5454545454545454
4,0.0,0.0,5.390442874045267,12.577700039438954,0.047807777643230596,4.254458474841045,2.683322815808372,5.390442874045267,0.5736933317187671,1.1345901112411447,3.8838275281863943,0.5606060606060606
5,0.0,0.0,5.229170721427905,12.201398349998444,0.04402833538298815,4.0340053290973295,2.6250662481448517,5.229170721427905,0.5283400245958578,1.0519388768531872,3.918019535924232,0.5757575757575758
6,0.0,0.0,5.069116232320883,11.827937875415392,0.04051658758375818,3.8235310736571977,2.564828369235987,5.069116232320883,0.48619905100509825,0.9730550508049705,3.939807743128381,0.5909090909090909
7,0.0,0.0,4.910536264891502,11.457917951413505,0.03725979406218699,3.6226981848139768,2.5029294624849125,4.910536264891502,0.4471175287462439,0.8981191955330919,3.9497937857730934,0.6060606060606061
8,0.0,0.0,4.753669064473114,11.0918944837706,0.034244619096615296,3.4311710522604857,2.439671694575547,4.753669064473114,0.4109354291593835,0.8272384212882543,3.948633267390314,0.6212121212121212
9,0.0,0.0,4.598734391090384,10.730380245877564,0.031862502569497304,3.2486169419229207,2.3716691043174922,4.598734391090384,0.3823500308339676,0.7588489916084236,3.9370326746252626,0.6363636363636364
10,0.0,0.0,4.435827519646469,10.350264212508426,0.029368432687318466,3.074692174359014,2.288463449469913,4.435827519646469,0.3524211922478216,0.6913352410889884,3.913983722655372,0.6515151515151515
11,0.0,0.0,4.285505110913218,9.999511925464176,0.027348861495109098,2.909107918914723,2.2197864212747502,4.285505110913218,0.3281863379413092,0.6319306793041592,3.8831517065341243,0.6666666666666667
12,0.0,0.0,4.137676863482212,9.65457934812516,0.02547519086709981,2.751523417045463,2.1509750786349504,4.137676863482212,0.30570229040519775,0.5767421550034065,3.844161216169043,0.6818181818181819
13,0.0,0.0,3.992490708216808,9.315811652505886,0.02373787820514184,2.6016251267407515,2.082243330223053,3.992490708216808,0.2848545384617021,0.5255997807708448,3.7977509981043927,0.696969696969697
14,0.0,0.0,3.850078126190573,8.983515627778004,0.022127762836996183,2.4591057841456996,2.013787422480038,3.850078126190573,0.2655331540439542,0.47831894803537317,3.7446425562359438,0.7121212121212122
15,0.0,0.0,3.710554743050135,8.65796106711698,0.02063610247089417,2.3236648412225844,1.9457865598013835,3.710554743050135,0.24763322965073004,0.4347051449637774,3.685535189007612,0.7272727272727273
16,0.0,0.0,3.5650271920365797,8.318396781418684,0.019130535787202044,2.194997116502066,1.865984245792274,3.5650271920365797,0.22956642944642452,0.392086276403854,3.6166321774868644,0.7424242424242424
17,0.0,0.0,3.431776604509623,8.007478743855787,0.017868911256454713,2.0728449392678083,1.7997282735201676,3.431776604509623,0.21442693507745658,0.35538282230442947,3.5472268624294694,0.7575757575757576
18,0.0,0.0,3.301677777519994,7.703914814213318,0.016958960777907987,1.956912802071345,1.7315510474367137,3.301677777519994,0.20350752933489585,0.3211909026072242,3.473793571985231,0.7727272727272727
19,0.0,0.0,3.1747886845774005,7.407840264013934,0.0158645598548174,1.8469301298904872,1.6672988693788922,3.1747886845774005,0.1903747182578088,0.29045798965685815,3.3969139969750692,0.7878787878787878
20,0.0,0.0,3.0511549049865807,7.119361444968688,0.014850813570635722,1.7426343321034816,1.604163905753173,3.0511549049865807,0.17820976284762866,0.26237720986611157,3.317125420827658,0.803030303030303
21,0.0,0.0,2.930810345127929,6.838557471965167,0.013911768350378731,1.6437709047950466,1.54223677471061,2.930810345127929,0.16694122020454477,0.23676021378477471,3.234936590119813,0.8181818181818181
22,0.0,0.0,2.8060939332941057,6.547552511019579,0.012998791718299495,1.5500843798840729,1.4713995362228591,2.8060939332941057,0.15598550061959396,0.21192744641653766,3.1451568561582155,0.8333333333333334
23,0.0,0.0,2.6926083100965625,6.282752723558645,0.012202025352067906,1.4613586061379291,1.4124631388708477,2.6926083100965625,0.1464243042248149,0.1908316790711897,3.059472969901796,0.8484848484848485
24,0.0,0.0,2.5824506495499167,6.025718182283138,0.011463457965969232,1.37735032057495,1.354933336300051,2.5824506495499167,0.13756149559163078,0.17167258869498694,2.97273698315555,0.8636363636363636
25,0.0,0.0,2.4756147290107595,5.776434367691771,0.010778725397361433,1.297837653426122,1.2988568079151426,2.4756147290107595,0.1293447047683372,0.15429499848125452,2.885321477703554,0.8787878787878788
26,0.0,0.0,2.372086205839595,5.534867813625722,0.01014378001231753,1.2226067994686345,1.2442712187004992,2.372086205839595,0.12172536014781038,0.138552883394718,2.797567771901742,0.8939393939393939
27,0.0,0.0,2.271843273656313,5.3009676385313975,0.009554872005594716,1.1514519306056972,1.1912058826439533,2.271843273656313,0.1146584640671366,0.12430935518757978,2.7097871340214357,0.9090909090909092
