,Eg,Pgen,Trad,eff
0,0.5,3.6222349053204717,2123,0.2488315580012518
1,0.5151515151515151,3.7101842552505464,2123,0.261093692781199
2,0.5303030303030303,3.7845854992999084,2123,0.2730022548782336
3,0.5454545454545454,3.845445791762867,2123,0.28451655298248724
4,0.5606060606060606,3.8957033312901315,2123,0.29634963936835323
5,0.5757575757575758,3.9294600587391875,2123,0.3069868495467707
6,0.5909090909090909,3.950813827083994,2123,0.3171453918998785
7,0.6060606060606061,3.960362394541061,2123,0.32685174667196715
8,0.6212121212121212,3.9587758362553274,2123,0.33606101119506054
9,0.6363636363636364,3.9467486819923026,2123,0.34478067714707555
10,0.6515151515151515,3.9232540996586898,2123,0.3535504220664252
11,0.6666666666666667,3.892021296437663,2123,0.3612716160146749
12,0.6818181818181819,3.8526367898738063,2123,0.36850551519616137
13,0.696969696969697,3.8058414573033987,2123,0.37525582441305677
14,0.7121212121212122,3.752358368132921,2123,0.3815270202657494
15,0.7272727272727273,3.692887925509642,2123,0.38732416628523847
16,0.7424242424242424,3.623611880726493,2123,0.3930023631855689
17,0.7575757575757576,3.5538747585441044,2123,0.39783847721274357
18,0.7727272727272727,3.4801215161430212,2123,0.4022182607942915
19,0.7878787878787878,3.402929136823035,2123,0.4061477496380841
20,0.803030303030303,3.322840560468251,2123,0.40963300059109076
21,0.8181818181818181,3.240364311517321,2123,0.4126800400280828
22,0.8333333333333334,3.150291751472202,2123,0.41545463924188475
23,0.8484848484848485,3.0643454136296864,2123,0.41761517872294834
24,0.8636363636363636,2.9773584061078777,2123,0.41935545524311785
25,0.8787878787878788,2.8897029002217165,2123,0.42068111315954454
26,0.8939393939393939,2.801719790049717,2123,0.42159770425832355
27,0.9090909090909092,2.7137199143381094,2123,0.4221107062863261
28,0.9242424242424243,2.62015125677811,2123,0.42220992710543426
29,0.9393939393939394,2.532985756382448,2123,0.4219073399214094
30,0.9545454545454546,2.4465840287454546,2123,0.42121793529174795
31,0.9696969696969697,2.361148801200507,2123,0.42014721017236484
32,0.9848484848484849,2.2768669258320338,2123,0.4186912169310994
33,1.0,2.193894902065927,2123,0.4168772883030913
34,1.0151515151515151,2.106990635171625,2123,0.41453568536581975
35,1.0303030303030303,2.027143153148876,2123,0.41197919563485724
36,1.0454545454545454,1.948980063833981,2123,0.40906490197600853
37,1.0606060606060606,1.8725780558510066,2123,0.4058085718394678
38,1.0757575757575757,1.7980209645642011,2123,0.40222997804242416
39,1.0909090909090908,1.7253572207298271,2123,0.3983160946876846
40,1.106060606060606,1.649992645983709,2123,0.3937979702786878
41,1.121212121212121,1.5813816128385623,2123,0.38924125307356494
42,1.1363636363636362,1.5147728638585787,2123,0.3843883050714716
43,1.1515151515151514,1.4501848362299654,2123,0.3792589355167232
44,1.1666666666666667,1.3876198020515895,2123,0.37384682863882673
45,1.1818181818181819,1.3270761274370277,2123,0.3681722980777083
46,1.196969696969697,1.2647137005753284,2123,0.3618410809687037
47,1.2121212121212122,1.2083145985265031,2123,0.35566487914658584
48,1.2272727272727273,1.1538931992093886,2123,0.3492667203455599
49,1.2424242424242424,1.1014244410442224,2123,0.34266093980541007
50,1.2575757575757576,1.0508790678333206,2123,0.33586240262879474
51,1.2727272727272727,1.002224179873033,2123,0.32888646315343434
52,1.2878787878787878,0.9523685460376675,2123,0.3212658308042851
53,1.3030303030303032,0.9075044497594392,2123,0.31397422772100725
54,1.3181818181818183,0.8644123441567246,2123,0.3065548115943845
55,1.3333333333333335,0.8230494264576057,2123,0.29901951920761566
56,1.3484848484848486,0.7833751106099337,2123,0.2913966593808662
57,1.3636363636363638,0.7453399889370415,2123,0.2836967917156795
58,1.378787878787879,0.7065248068177289,2123,0.2754173043116783
59,1.393939393939394,0.6717321597521709,2123,0.26760941261992605
60,1.4090909090909092,0.6384378186654667,2123,0.25978174006151256
61,1.4242424242424243,0.6065909294341764,2123,0.2519454334788312
62,1.4393939393939394,0.5761488661173634,2123,0.24411548741006306
63,1.4545454545454546,0.547059533531514,2123,0.23631230487349744
64,1.4696969696969697,0.5174735462644844,2123,0.2280304442390431
65,1.4848484848484849,0.4910373470683968,2123,0.2203259252714448
66,1.5,0.4658150912073567,2123,0.2126887905360192
67,1.5151515151515151,0.4417593350207398,2123,0.20513404145466832
68,1.5303030303030303,0.4188292874772154,2123,0.19767786149749572
69,1.5454545454545454,0.3969785719965425,2123,0.19032633223377804
70,1.5606060606060606,0.3748141271384636,2123,0.18261692086912926
71,1.5757575757575757,0.35506340993161084,2123,0.17552101455503313
72,1.5909090909090908,0.3362654154249496,2123,0.1685628100819481
73,1.6060606060606062,0.3183812530344986,2123,0.16175205825176256
74,1.6212121212121213,0.3013739193564811,2123,0.1550937935551102
75,1.6363636363636365,0.2852048247496391,2123,0.14859515050985705
76,1.6515151515151516,0.269838072300832,2123,0.1422616656758872
77,1.6666666666666667,0.25429200925900386,2123,0.13569319182490733
78,1.6818181818181819,0.24047507584727187,2123,0.12971607519659245
79,1.696969696969697,0.22735731860741956,2123,0.12391480551071363
80,1.7121212121212122,0.21490711939488674,2123,0.1182923723631362
81,1.7272727272727273,0.20309417071229124,2123,0.11285017187983876
82,1.7424242424242424,0.1918892485078311,2123,0.10758889523025111
83,1.7575757575757576,0.18057583939283228,2123,0.10217634150941574
84,1.7727272727272727,0.17053949163401164,2123,0.0972883903239202
85,1.7878787878787878,0.1610281522357614,2123,0.09257956203771728
86,1.803030303030303,0.15201684035585303,2123,0.08804815199917485
87,1.8181818181818181,0.1434815686855782,2123,0.0836919863265528
