,P_rad_SB_ref,P_rad_SB_abs,P_rad_AB_ref,P_rad_AB_abs,P_rad_recomb,Ptherm,Preabs,P_nonrad_recomb,Pseries,Pgen,Eg
0,9.632848827461224,0.5069920435505912,6.052795133619141,14.12318864511133,0.048128549274247555,8.2887411913816,15.685643961080368,0.5775425912909706,0.9036767933112638,4.305099519853247,0.5
1,10.149584262440932,0.5341886453916285,5.88960222354542,13.742405188272649,0.04501999628345642,7.967653887336867,16.039186485986352,0.540239955401477,0.8399844043839274,4.349506944866921,0.5151515151515151
2,10.666443927412459,0.5613917856532878,5.726392773873699,13.361583139038633,0.042108696045806485,7.6544980831722,16.39283670128616,0.5053043525496778,0.7789420550039394,4.38072995226701,0.5303030303030303
3,11.18237559212405,0.5885460837960033,5.56349790588073,12.981495113721703,0.03938736782585464,7.349380196522311,16.74587349800478,0.47264841391025564,0.7207267302578932,4.399352405205387,0.5454545454545454
4,11.730558503113146,0.6173978159533241,5.390442874045267,12.577700039438954,0.0363899490166718,7.035768296449211,17.12100137715841,0.43667938820006164,0.6628144159155469,4.406047989857463,0.5606060606060606
5,12.241480349502002,0.6442884394474744,5.229170721427905,12.201398349998444,0.03406942024184909,6.747211137933642,17.470651070929907,0.40883304290218914,0.6105897804168194,4.400694968503945,0.5757575757575758
6,12.74860258559425,0.6709790834523296,5.069116232320883,11.827937875415392,0.03229225157326092,6.462960932503081,17.817718817915132,0.387507018879131,0.5603622953725464,4.3848153770873735,0.5909090909090909
7,13.251107892564228,0.6974267311875916,4.910536264891502,11.457917951413505,0.03026704009090343,6.190965498837936,18.16164415745573,0.3632044810908412,0.5143442200794959,4.359136711314329,0.6060606060606061
8,13.748237906051578,0.7235914687395574,4.753669064473114,11.0918944837706,0.028384519283472617,5.9272098594483555,18.501906970524693,0.3406142314016714,0.4712999912185071,4.324385882418594,0.6212121212121212
9,14.239292836444115,0.7494364650760068,4.598734391090384,10.730380245877564,0.026635939749308675,5.671666359326891,18.8380272275345,0.31963127699170407,0.43115531701310583,4.281291352796554,0.6363636363636364
10,14.755666461808106,0.7766140243056905,4.435827519646469,10.350264212508426,0.025101765013005702,5.405982178481097,19.191493981454574,0.3012211801560684,0.39102345128349414,4.226935637574761,0.6515151515151515
11,15.232196003098133,0.8016945264788499,4.285505110913218,9.999511925464176,0.023609152358931056,5.167152881970365,19.517701114011352,0.28330982830717266,0.35657557440416665,4.168864488423541,0.6666666666666667
12,15.70086049218406,0.8263610785360038,4.137676863482212,9.65457934812516,0.022224093207122958,4.936359991444277,19.83853735566627,0.2666891184854755,0.32470175345397173,4.104604391534313,0.6818181818181819
