,Prad_SB,Prad_AB,Pref_loss,Precomb,Ptherm,Preabs,PEQE,Pseries,Pgen,Eg
0,11.92922455413155,23.73645150438879,0.0,0.712927840633848,11.155959900669522,11.92922455413155,0.0,0.0,11.86756376308542,0.5
1,12.569144597450071,23.09647930802126,0.0,0.6822939849021505,10.710681378437346,12.569144597450071,0.0,0.0,11.703503944681762,0.5151515151515151
2,13.209218485959704,22.456442250485097,0.0,0.6571776842427607,10.273471445111909,13.209218485959704,0.0,0.0,11.52579312113043,0.5303030303030303
3,13.84814314814124,21.817638846591098,0.0,0.6306069889107128,9.851307829594317,13.84814314814124,0.0,0.0,11.33572402808607,0.5454545454545454
4,14.527007434195848,21.138991662922614,0.0,0.6018889134001851,9.416316532146581,14.527007434195848,0.0,0.0,11.12078621737585,0.5606060606060606
5,15.159727986999386,20.506551848736883,0.0,0.5805712513802745,9.016844659739245,15.159727986999386,0.0,0.0,10.909135937617362,0.5757575757575758
6,15.787743140054802,19.878887185572086,0.0,0.5517488946812298,8.638262336932648,15.787743140054802,0.0,0.0,10.68887595395821,0.5909090909090909
7,16.410040733825667,19.25700496035883,0.0,0.5289882417115503,8.266889235869547,16.410040733825667,0.0,0.0,10.461127482777735,0.6060606060606061
8,17.025681617401336,18.64183946852202,0.0,0.5057593144473662,7.909113310108745,17.025681617401336,0.0,0.0,10.226966843965906,0.6212121212121212
9,17.63379917825897,18.034252514079938,0.0,0.482242849286913,7.564586933492224,17.63379917825897,0.0,0.0,9.9874227313008,0.6363636363636364
10,18.273271160133877,17.395402037829292,0.0,0.46004950093862945,7.208273744487848,18.273271160133877,0.0,0.0,9.727078792402814,0.6515151515151515
11,18.863400623031744,16.805902395738112,0.0,0.4367263279015083,6.8897340527028295,18.863400623031744,0.0,0.0,9.479442015133774,0.6666666666666667
12,19.443790083200078,16.226183778361616,0.0,0.4192036408636413,6.577719024160608,19.443790083200078,0.0,0.0,9.229261113337365,0.6818181818181819
13,20.013855040648316,15.656826306732581,0.0,0.39608292493912756,6.283416657632951,20.013855040648316,0.0,0.0,8.977326724160504,0.696969696969697
14,20.573075653302162,15.09834559290421,0.0,0.3786596096473206,5.99525449153835,20.573075653302162,0.0,0.0,8.72443149171854,0.7121212121212122
15,21.12099441789127,14.551195070784841,0.0,0.3613511460795448,5.718579433190095,21.12099441789127,0.0,0.0,8.471264491515202,0.7272727272727273
16,21.69253700590972,13.980498792300311,0.0,0.3419202199213104,5.436911504599172,21.69253700590972,0.0,0.0,8.20166706777983,0.7424242424242424
17,22.2159029923385,13.457947468665187,0.0,0.32533507521054866,5.18262571602632,22.2159029923385,0.0,0.0,7.949986677428319,0.7575757575757576
18,22.72692608721863,12.947755990274487,0.0,0.3090383649635352,4.938808106151124,22.72692608721863,0.0,0.0,7.699909519159829,0.7727272727272727
19,23.225375602840188,12.4501517042251,0.0,0.29308012524274996,4.705123578987255,23.225375602840188,0.0,0.0,7.451947999995095,0.7878787878787878
20,23.71106964444987,11.965313352888554,0.0,0.27750381374498273,4.481241140557657,23.71106964444987,0.0,0.0,7.206568398585914,0.803030303030303
21,24.183872282125716,11.493373902462467,0.0,0.2666174774203062,4.262551697756991,24.183872282125716,0.0,0.0,6.96420472728517,0.8181818181818181
22,24.67388212234083,11.004289934486689,0.0,0.25085631628312516,4.044002805745779,24.67388212234083,0.0,0.0,6.709430812457785,0.8333333333333334
23,25.119793875748034,10.55924827488848,0.0,0.23663552296821008,3.8481653090923267,25.119793875748034,0.0,0.0,6.474447442827945,0.8484848484848485
24,25.55265436504265,10.127257449215358,0.0,0.22671755571452973,3.6570163497068418,25.55265436504265,0.0,0.0,6.243523543793986,0.8636363636363636
25,25.972485776518045,9.708293054944155,0.0,0.2133086459834276,3.4780551503868535,25.972485776518045,0.0,0.0,6.016929258573874,0.8787878787878788
26,26.37934231387022,9.302298846429784,0.0,0.20396454809321093,3.303452837551877,26.37934231387022,0.0,0.0,5.794881460784697,0.8939393939393939
27,26.773307619478413,8.909189308456131,0.0,0.1914230860486675,3.140161486540307,26.773307619478413,0.0,0.0,5.577604735867156,0.9090909090909092
28,27.1794533418098,8.50394725000439,0.0,0.1793580451140721,2.9733231100812993,27.1794533418098,0.0,0.0,5.35126609480902,0.9242424242424243
29,27.547154791680956,8.137082768246627,0.0,0.17109494734174133,2.8216614202962407,27.547154791680956,0.0,0.0,5.144326400608646,0.9393939393939394
30,27.902379262879958,7.782683953263708,0.0,0.16309301792331976,2.6770231651029004,27.902379262879958,0.0,0.0,4.942567770237488,0.9545454545454546
31,28.245305340211985,7.440570972892241,0.0,0.1524303358699428,2.5420384505452405,28.245305340211985,0.0,0.0,4.746102186477057,0.9696969696969697
32,28.57612935085563,7.110546389658637,0.0,0.14505649435258985,2.4105125216553684,28.57612935085563,0.0,0.0,4.5549773736506785,0.9848484848484849
33,28.895063356733434,6.79239716149341,0.0,0.13527257860182293,2.2878835104207353,28.895063356733434,0.0,0.0,4.369241072470851,1.0
34,29.222408951617435,6.4658715522737245,0.0,0.12890578826039975,2.1598613154079,29.222408951617435,0.0,0.0,4.177104448605424,1.0151515151515151
35,29.517499635734655,6.171532785064254,0.0,0.12246283308822319,2.046496207201042,29.517499635734655,0.0,0.0,4.002573744774988,1.0303030303030303
36,29.801429274199762,5.888338146385101,0.0,0.11391846243043471,1.9409521470439492,29.801429274199762,0.0,0.0,3.8334675369107156,1.0454545454545454
37,30.07445540243095,5.616029578569518,0.0,0.10806276754925459,1.8382158867027067,30.07445540243095,0.0,0.0,3.6697509243175563,1.0606060606060606
38,30.336842713499458,5.3543419617062336,0.0,0.10244861800963138,1.7405081150244515,30.336842713499458,0.0,0.0,3.5113852286721507,1.0757575757575757
39,30.588861672846768,5.103004492402704,0.0,0.0970713247411358,1.6476121500858412,30.588861672846768,0.0,0.0,3.3583210175757268,1.0909090909090908
40,30.846563523770765,4.846009212849349,0.0,0.09052932352130928,1.5546443683424986,30.846563523770765,0.0,0.0,3.200835520985542,1.106060606060606
41,31.07802952377671,4.615186357581923,0.0,0.08570737441079979,1.4709511191996505,31.07802952377671,0.0,0.0,3.058527863971472,1.121212121212121
42,31.299979528297715,4.393860745840682,0.0,0.08110002394662835,1.3914559016012564,31.299979528297715,0.0,0.0,2.921304820292797,1.1363636363636362
43,31.51269517082852,4.181750704499844,0.0,0.07499901162893734,1.3176687262287126,31.51269517082852,0.0,0.0,2.7890829666421944,1.1515151515151514
44,31.71645826004963,3.9785744441974065,0.0,0.07087589382657779,1.2459334296726252,31.71645826004963,0.0,0.0,2.6617651206982034,1.1666666666666667
45,31.911549932342925,3.784050901611949,0.0,0.06694715808503102,1.177854458402704,31.911549932342925,0.0,0.0,2.539249285124214,1.1818181818181819
46,32.11040498432328,3.5857813820925823,0.0,0.062345768219191564,1.1096983352754468,32.11040498432328,0.0,0.0,2.413737278597944,1.196969696969697
47,32.28845961899934,3.4082566677633492,0.0,0.058850948598166385,1.0485955908317364,32.28845961899934,0.0,0.0,2.3008101283334463,1.2121212121212122
48,32.45869306661554,3.238534949565212,0.0,0.05552718923630172,0.9906573357498868,32.45869306661554,0.0,0.0,2.1923504245790233,1.2272727272727273
49,32.621376530365524,3.0763452674376395,0.0,0.05236827598306211,0.9357342273240025,32.621376530365524,0.0,0.0,2.088242764130575,1.2424242424242424
50,32.77677734348486,2.9214205624486027,0.0,0.0493680181281524,0.8836829044643147,32.77677734348486,0.0,0.0,1.9883696398561355,1.2575757575757576
51,32.925158527978226,2.773498114354864,0.0,0.046520272503201475,0.8343658284908839,32.925158527978226,0.0,0.0,1.8926120133607782,1.2727272727272727
52,33.07598556456193,2.623141616508539,0.0,0.043292041764750135,0.7849783436407015,33.07598556456193,0.0,0.0,1.7948712311030874,1.2878787878787878
53,33.210672436366444,2.488878635067513,0.0,0.04077300582368922,0.7408671268959717,33.210672436366444,0.0,0.0,1.707238502347852,1.3030303030303032
54,33.33911559052651,2.3608430607711375,0.0,0.03838563810765112,0.6991056314866925,33.33911559052651,0.0,0.0,1.623351791176794,1.3181818181818183
55,33.461557041416,2.238793259212884,0.0,0.036124340658900675,0.6595781281370287,33.461557041416,0.0,0.0,1.5430907904169542,1.3333333333333335
56,33.57823301596702,2.1224933955464866,0.0,0.03398363684820924,0.6221738930281367,33.57823301596702,0.0,0.0,1.4663358656701404,1.3484848484848486
57,33.689373788901285,2.0117135968590834,0.0,0.03195818108539367,0.5867870435282014,33.689373788901285,0.0,0.0,1.3929683722454882,1.3636363636363638
58,33.80207540979089,1.8993807925305988,0.0,0.029729829357051495,0.5513397793903577,33.80207540979089,0.0,0.0,1.3183111837831896,1.378787878787879
59,33.90248024136518,1.7993069560744046,0.0,0.027945869305333434,0.5197867816636904,33.90248024136518,0.0,0.0,1.251574305105381,1.393939393939394
60,33.998017731088076,1.704086595405282,0.0,0.026260024056585344,0.4899566298731934,33.998017731088076,0.0,0.0,1.1878699414755034,1.4090909090909092
61,34.08889292796556,1.6135150819826336,0.0,0.024667662059691068,0.4617613412367761,34.08889292796556,0.0,0.0,1.1270860786861663,1.4242424242424243
62,34.17530457006547,1.5273940985107637,0.0,0.02316430239264864,0.4351169766519056,34.17530457006547,0.0,0.0,1.0691128194662094,1.4393939393939394
63,34.25744508977643,1.4455316322963163,0.0,0.021745616554828553,0.4099434886009083,34.25744508977643,0.0,0.0,1.0138425271405795,1.4545454545454546
64,34.340563540971324,1.3626963480393248,0.0,0.020227972955773568,0.3847202943837562,34.340563540971324,0.0,0.0,0.9577480806997948,1.4696969696969697
65,34.414459941495956,1.2890532691098773,0.0,0.018982563352075724,0.3623374854022817,34.414459941495956,0.0,0.0,0.90773322035552,1.4848484848484849
